"Id Empenho";"CÛdigo Empenho";"CÛdigo Empenho Resumido";"Data Emiss„o";"CÛdigo Tipo Documento";"Tipo Documento";"Tipo Empenho";"EspÈcie Empenho";"CÛdigo ”rg„o Superior";"”rg„o Superior";"CÛdigo ”rg„o";"”rg„o";"CÛdigo Unidade Gestora";"Unidade Gestora";"CÛdigo Gest„o";"Gest„o";"CÛdigo Favorecido";"Favorecido";"ObservaÁ„o";"CÛdigo Esfera OrÁament·ria";"Esfera OrÁament·ria";"CÛdigo Tipo CrÈdito";"Tipo CrÈdito";"CÛdigo Grupo Fonte Recurso";"Grupo Fonte Recurso";"CÛdigo Fonte Recurso";"Fonte Recurso";"CÛdigo Unidade OrÁament·ria";"Unidade OrÁament·ria";"CÛdigo FunÁ„o";"FunÁ„o";"CÛdigo SubFunÁ„o";"SubFunÁ„o";"CÛdigo Programa";"Programa";"CÛdigo AÁ„o";"AÁ„o";"Linguagem Cidad„";"CÛdigo SubtÌtulo (Localizador)";"SubtÌtulo (Localizador)";"CÛdigo Plano OrÁament·rio";"Plano OrÁament·rio";"CÛdigo Programa Governo";"Nome Programa Governo";"Autor Emenda";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de LicitaÁ„o";"Inciso";"Amparo";"ReferÍncia de Dispensa ou Inexigibilidade";"CÛdigo ConvÍnio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Convers„o"
"307400047";"510001572022021NE530306";"2021NE530306";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"25000";"MinistÈrio da Economia";"37202";"Instituto Nacional do Seguro Social";"510001";"COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510001";"COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"EMPENHO PARA ATENDER DESPESA COM LOAS DURANTE O EXERCICIO DE 2021.";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"-1";"Sem informaÁ„o";"55901";"FUNDO NACIONAL DE ASSISTENCIA SOCIAL";"08";"AssistÍncia social";"242";"AssistÍncia ao portador de deficiÍncia";"5031";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"00IN";"BENEFICIOS DE PRESTACAO CONTINUADA (BPC) A PESSOA COM DEFICIENCIA E DA RENDA MENSAL VITALICIA (RMV) POR INVALIDEZ";"";"00IN0001";"BENEFICIOS DE PRESTACAO CONTINUADA (B - NACIONAL";"0002";"RENDA MENSAL VITALICIA (RMV) A PESSOA COM INVALIDEZ";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"06";"BenefÌcio Mensal ao Deficiente e ao Idoso";"-8";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"908000000,00";"908000000,00";"1,0000"
"316700021";"255000362112021NE000030";"2021NE000030";"07/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36211";"FundaÁ„o Nacional de Sa˙de";"255000";"FUNDACAO NACIONAL DE SAUDE - DF";"36211";"FUNDACAO NACIONAL DE SAUDE";"***.905.001-**";"WILLANA GUEDES LIMA FRANCO";"ATENDER AUXILIO FUNERAL REFERENTE AO PROCESSO: 25100.009027/2020-12?SERVIDOR  INATIVO :  ANTONIO NONATO LIMA FILHO?FAZ JUS  AO RECEBIMENTO DO AUXILIO: WILLANA GUEDES LIMA FRANCO";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"Sa˙de";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"08";"Outros BenefÌcios Assistenciais do servidor e";"25100.009027/2020-12";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"7998,17";"7998,17";"1,0000"
"315000029";"380916000012021NE000001";"2021NE000001";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"25000";"MinistÈrio da Economia";"38901";"Fundo de Amparo ao Trabalhador";"380916";"COORD-GERAL DE RECURSOS DO FAT - CGFAT";"00001";"TESOURO NACIONAL";"33657248000189";"BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"EMISSAO DE NOTA DE EMPENHO PARA TRANSFERENCIA DE RECURSOS AO BNDES DA PARCELA MINIMA DE 28 POR CENTO (VINTE E OITO POR CENTO), DECORRENTE DA ARRECADACAO PIS/PASEP, EXERCICIO 2021, CONFORME DETERMINA O ART. 239 DA CONSTITUICAO FEDERAL, ALTERADO PELA PEC 103/2019.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"40";"CONTRIBUI«’ES PARA OS PROGRAMAS PIS/PASEP";"25915";"FUNDO DE AMPARO AO TRABALHADOR";"11";"Trabalho";"334";"Fomento ao trabalho";"0902";"OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO";"0158";"FINANCIAMENTO DE PROGRAMAS DE DESENVOLVIMENTO ECONOMICO A CARGO DO BNDES";"";"01580001";"FINANCIAMENTO DE PROGRAMAS DE DESENVO - NACIONAL";"0000";"FINANCIAMENTO DE PROGRAMAS DE DESENVOLVIMENTO ECONOMICO A CARGO DO BNDES";"00";"NAO ATRIBUIDO";"SEM EMENDA";"4";"DESPESAS DE CAPITAL";"5";"Inversıes Financeiras";"90";"Reserva de ContingÍncia";"66";"Concess„o de EmprÈstimos e Financiamentos";"19953.100003/2021-44";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
"311400033";"254420252012021NE000021";"2021NE000021";"07/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36201";"FundaÁ„o Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"25201";"FUNDACAO OSWALDO CRUZ";"510001";"COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"DESPESA COM JUROS E MULTA";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36201";"FUNDACAO OSWALDO CRUZ";"10";"Sa˙de";"122";"AdministraÁ„o geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000033";"ADMINISTRACAO DA UNIDADE              - NO ESTADO DO RIO DE";"0000";"ADMINISTRACAO DA UNIDADE";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"47";"ObrigaÁıes Tribut·rias e Contributivas";"25380100107202011";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"2275,81";"2275,81";"1,0000"
"311100031";"153032152512021NE000018";"2021NE000018";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"26000";"MinistÈrio da EducaÁ„o";"26263";"Universidade Federal de Lavras";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"15251";"UNIVERSIDADE FEDERAL DE LAVRAS";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"AUXILIO-CRECHE - CONTRATOS TEMPORARIOS.?TESOURO/PRGDP.?FOLHA PGTO 2021.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"26263";"UNIVERSIDADE FEDERAL DE LAVRAS";"12";"EducaÁ„o";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0031";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G";"0001";"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"04";"ContrataÁ„o por Tempo Determinado";"-8";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"20000,00";"20000,00";"1,0000"
"305100052";"250005000012021NE000008";"2021NE000008";"07/01/2021";"NE";"Nota de Empenho";"Global";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36000";"MinistÈrio da Sa˙de - Unidades com vÌnculo di";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"00001";"TESOURO NACIONAL";"61189445000156";"FUNDACAO BUTANTAN";"VACINA ADSORVIDA COVID ? 19 (INATIVADA) CONTRA O SARS COV-2, SUSPENSAO INJETAVEL";"2";"OrÁamento da Seguridade Social";"G";"EXTRAORDINARIO";"-3";"Inv·lido";"29";"RECURSOS DE CONCESSOES E PERMISSOES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Sa˙de";"122";"AdministraÁ„o geral";"5018";"ATENCAO ESPECIALIZADA A SAUDE";"21C0";"ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS";"";"21C06500";"ENFRENTAMENTO DA EMERGENCIA DE SAUDE  - NACIONAL (CREDITO EX";"CVA1";"COVID - 19 - MEDIDA PROVISORIA N. 1.015, DE 17 DE DEZEMBRO DE 2020 - AQUISICAO VACINA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"30";"Material de Consumo";"25000.002031202169";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1582019870,40";"1582019870,40";"1,0000"
"310100032";"170006000012021NE000006";"2021NE000006";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"25000";"MinistÈrio da Economia";"25000";"MinistÈrio da Economia - Unidades com vÌnculo";"170006";"COORDENACAO-GERAL DE GESTAO DE PESSOAS - MF";"00001";"TESOURO NACIONAL";"179083";"CASA DA MOEDA DO BRASIL";"TRATA-SE DE RESSARCIMENTO REFERENTE AOS SALDOS RESIDUAIS APONTADOS NO OFICIO DEGEP.111/2020, DE 8 DE JULHO DE 2020, RESULTANTES DA CESSAO DE EMPREGADOS DA CASA DA MOEDA DO BRASIL AO MINISTERIO DA ECONOMIA, EM EXERCICIOS ANTERIORES, DE PARCELAS GLOSADAS OU NAO RESSARCIDAS DE REMUNERACAO, ENCARGOS SOCIAIS E TRABALHISTAS, PELO EXTINTO MINISTERIO DO PLANEJAMENTO, DESENVOLVIMENTO E GESTAO.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"25101";"MINISTERIO DA ECONOMIA - ME";"04";"AdministraÁ„o";"122";"AdministraÁ„o geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0001";"ATIVOS CIVIS DA UNIAO                 - NACIONAL";"0000";"ATIVOS CIVIS DA UNIAO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Reserva de ContingÍncia";"92";"Despesas de ExercÌcios Anteriores";"10199.100011/2021-13";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"4073,64";"4073,64";"1,0000"
"315900046";"154051152682021NE000030";"2021NE000030";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"26000";"MinistÈrio da EducaÁ„o";"26282";"Universidade Federal de ViÁosa";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"15268";"UNIVERSIDADE FEDERAL DE VICOSA";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"AUXILIO-CRECHE ? CONTRATOS TEMPORARIOS";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"26282";"FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA";"12";"EducaÁ„o";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0031";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G";"0001";"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"04";"ContrataÁ„o por Tempo Determinado";"-8";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"356162,00";"356162,00";"1,0000"
"311300038";"200334000012021NE000030";"2021NE000030";"07/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"30000";"MinistÈrio da JustiÁa e SeguranÁa P˙blica";"30108";"Departamento de PolÌcia Federal";"200334";"COORDENACAO GERAL DE ADMINISTRACAO CGAD/DLOG/";"00001";"TESOURO NACIONAL";"200334";"COORDENACAO GERAL DE ADMINISTRACAO CGAD/DLOG/";"EMPENHO PARA ATENDER DESPESAS COM FOLHA DE PAGAMENTO NORMAL - PENSIONISTA CIVIL REFERENTE AO EXERCICIO DE 2021, CONFORME A NOTA DE CREDITO 2021NC000068.?PROCESSO: 08200.000367/2021-11.?";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"69";"CONTRIB.PATRONAL P/PLANO DE SEGURID.SOC.SERV.";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"09";"PrevidÍncia social";"272";"PrevidÍncia do regime estatut·rio";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"Pagamento de Aposentadorias e Pensıes";"01810001";"APOSENTADORIAS E PENSOES CIVIS DA UNI - NACIONAL";"0000";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Reserva de ContingÍncia";"91";"SentenÁas Judiciais";"08200.000367/2021-11";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1000000,00";"1000000,00";"1,0000"
"315800023";"200118000012021NE000001";"2021NE000001";"07/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"30000";"MinistÈrio da JustiÁa e SeguranÁa P˙blica";"30802";"Departamento de PolÌcia Rodovi·ria Federal";"200118";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-PR";"00001";"TESOURO NACIONAL";"***.796.228-**";"THAYS HELENA BARBOSA SANCHEZ";"EMPENHO PARA CUSTEIO DE AUXILIO-FUNERAL EM FAVOR DE THAYS HELENA BARBOSA SANCHEZ, COMPANHEIRA DA SERVIDORA CAROLINA ELIZABETH KAMPF TRUNCI, MATRICULA  2.402.053, FALECIDA EM 01/01/2021, CONFORME PROCESSO 08659.000067/2021-54.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"30107";"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL";"06";"SeguranÁa p˙blica";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"08";"Outros BenefÌcios Assistenciais do servidor e";"08659.000067/2021-54";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"11692,54";"11692,54";"1,0000"
