"Id Empenho";"CÛdigo Empenho";"CÛdigo Empenho Resumido";"Data Emiss„o";"CÛdigo Tipo Documento";"Tipo Documento";"Tipo Empenho";"EspÈcie Empenho";"CÛdigo ”rg„o Superior";"”rg„o Superior";"CÛdigo ”rg„o";"”rg„o";"CÛdigo Unidade Gestora";"Unidade Gestora";"CÛdigo Gest„o";"Gest„o";"CÛdigo Favorecido";"Favorecido";"ObservaÁ„o";"CÛdigo Esfera OrÁament·ria";"Esfera OrÁament·ria";"CÛdigo Tipo CrÈdito";"Tipo CrÈdito";"CÛdigo Grupo Fonte Recurso";"Grupo Fonte Recurso";"CÛdigo Fonte Recurso";"Fonte Recurso";"CÛdigo Unidade OrÁament·ria";"Unidade OrÁament·ria";"CÛdigo FunÁ„o";"FunÁ„o";"CÛdigo SubFunÁ„o";"SubFunÁ„o";"CÛdigo Programa";"Programa";"CÛdigo AÁ„o";"AÁ„o";"Linguagem Cidad„";"CÛdigo SubtÌtulo (Localizador)";"SubtÌtulo (Localizador)";"CÛdigo Plano OrÁament·rio";"Plano OrÁament·rio";"CÛdigo Programa Governo";"Nome Programa Governo";"Autor Emenda";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de LicitaÁ„o";"Inciso";"Amparo";"ReferÍncia de Dispensa ou Inexigibilidade";"CÛdigo ConvÍnio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Convers„o"
"312300021";"264005262012021NE000001";"2021NE000001";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"25000";"MinistÈrio da Economia";"37201";"FundaÁ„o Jorge Duprat Figueiredo, de SeguranÁ";"264005";"FUNDACENTRO - CENTRO REGIONAL SUDESTE I - MG";"26201";"FUNDACAO JORGE DUPRAT FIG.SEG.MED.TRABALHO";"20970646000109";"CONDOMINIO DO EDIFICIO MIRAFIORI";"EMPENHO PARA PAGAMENTO DA TAXA DE CONDOMINIO DA SEDE DO CRSEM - RUA GUAJAJARAS,40 - 13 E 14 ANDAR - CENTRO - BH/MG. PROC. 264005/26201/003/2021?";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"25299";"FUND JORGE DUPRAT FIGUEIREDO - SEG/MED TRAB.";"11";"Trabalho";"122";"AdministraÁ„o geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌdic";"264005/26201/03/2021";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
"311800018";"255010362112021NE000005";"2021NE000005";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36211";"FundaÁ„o Nacional de Sa˙de";"255010";"FUNDACAO NACIONAL DE SAUDE - MA";"36211";"FUNDACAO NACIONAL DE SAUDE";"255010";"FUNDACAO NACIONAL DE SAUDE - MA";"CUSTEAR DIARIAS / EDUCACAO EM SAUDE AMBIENTAL";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"Sa˙de";"541";"PreservaÁ„o e conservaÁ„o ambiental";"2222";"SANEAMENTO BASICO";"6908";"FOMENTO A EDUCACAO EM SAUDE AMBIENTAL VOLTADA A PROMOCAO DA SAUDE";"";"69080001";"FOMENTO A EDUCACAO EM SAUDE AMBIENTAL - NACIONAL";"0000";"FOMENTO A EDUCACAO EM SAUDE AMBIENTAL VOLTADA A PROMOCAO DA SAUDE";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"14";"Di·rias - Civil";"NC-14/2021";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1000,00";"1000,00";"1,0000"
"315600027";"255002362112021NE000002";"2021NE000002";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36211";"FundaÁ„o Nacional de Sa˙de";"255002";"FUNDACAO NACIONAL DE SAUDE - AL";"36211";"FUNDACAO NACIONAL DE SAUDE";"255002";"FUNDACAO NACIONAL DE SAUDE - AL";"ATENDER O PAGAMENTO DO AUXILIO FUNERAL DA EX SERVIDORA ROSE MARIE ELISE SONIA HERRMANN";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"Sa˙de";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"08";"Outros BenefÌcios Assistenciais do servidor e";"2511000005202159";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"15107,77";"15107,77";"1,0000"
"307800020";"153046152252021NE000001";"2021NE000001";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"26000";"MinistÈrio da EducaÁ„o";"26234";"Universidade Federal do EspÌrito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"15225";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"DESPESA REFERENTE AOS SERVICOS DE PUBLICACOES NO DIARIO OFICIAL DA UNIAO, CONT ?RATO N∫77/2015.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"50";"RECURSOS N√O-FINANCEIROS DIRETAM. ARRECADADOS";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"12";"EducaÁ„o";"364";"Ensino superior";"5013";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0032";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DO ESPIRIT";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌdic";"23068.000551/2021-27";"InexigÌvel";"I";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"1000,00";"1000,00";"1,0000"
"309100022";"158151264062021NE000006";"2021NE000006";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"26000";"MinistÈrio da EducaÁ„o";"26406";"Instituto Federal do EspÌrito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"AUXILIO ALIMENTACAO - FOLHA DE PAGAMENTO DE PESSOAL";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"26406";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"12";"EducaÁ„o";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0032";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO ESPIRIT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"46";"AuxÌlio-AlimentaÁ„o";"-8";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"10000000,00";"10000000,00";"1,0000"
"310100027";"170495000012021NE000006";"2021NE000006";"08/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"25000";"MinistÈrio da Economia";"25915";"Fundo Constitucional do Distrito Federal";"170495";"FCDF - CBMDF - ASSISTENCIA MEDICA";"00001";"TESOURO NACIONAL";"00025841000153";"HOSPITAL SANTA LUCIA S/A";"RECONHECIMENTO DE DIVIDA DE EXERCICO ANTERIOR CONFORME PUBLICACAO DODF NÅ 245 DE 30 DE DEZEMBRO DE 2020";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"06";"CONTR.FUNDO DE SAUDE POL.MIL.BOMBEIROS DO DF";"73901";"FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL-FCDF";"28";"Encargos especiais";"845";"Outras transferÍncias";"0903";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"00FM";"ASSISTENCIA MEDICA E ODONTOLOGICA AS POLICIAS CIVIL E MILITAR E AO CORPO DE BOMBEIROS DO DISTRITO FEDERAL";"";"00FM0053";"ASSISTENCIA MEDICA E ODONTOLOGICA AS  - NO DISTRITO FEDERAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS MILITARES DO CORPO DE BOMBEIROS DO DF E SEUS DEPENDENTES.";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"92";"Despesas de ExercÌcios Anteriores";"00053-00091270/2020";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5002,55";"5002,55";"1,0000"
"314500023";"254445252012021NE000003";"2021NE000003";"08/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36201";"FundaÁ„o Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"25201";"FUNDACAO OSWALDO CRUZ";"EX2544510";"SERUM LIFE SCIENCES LTD";"LANCAMENTO INCORRETO.";"2";"OrÁamento da Seguridade Social";"G";"EXTRAORDINARIO";"-3";"Inv·lido";"29";"RECURSOS DE CONCESSOES E PERMISSOES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Sa˙de";"122";"AdministraÁ„o geral";"5018";"ATENCAO ESPECIALIZADA A SAUDE";"21C0";"ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS";"";"21C06500";"ENFRENTAMENTO DA EMERGENCIA DE SAUDE  - NACIONAL (CREDITO EX";"CVA1";"COVID - 19 - MEDIDA PROVISORIA N. 1.015, DE 17 DE DEZEMBRO DE 2020 - AQUISICAO VACINA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"30";"Material de Consumo";"25386.000016/2021-07";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
"306900031";"250007000012021NE000001";"2021NE000001";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"36000";"MinistÈrio da Sa˙de";"36000";"MinistÈrio da Sa˙de - Unidades com vÌnculo di";"250007";"SECR. DE CIENCIA, TECNO. E INSUMOS ESTRATEGIC";"00001";"TESOURO NACIONAL";"250007";"SECR. DE CIENCIA, TECNO. E INSUMOS ESTRATEGIC";"EMPENHO PARA ATENDER DESPESAS COM DIARIAS NACIONAIS PARA SERVIDORES";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inv·lido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Sa˙de";"122";"AdministraÁ„o geral";"5021";"GESTAO E ORGANIZACAO DO SUS";"20YQ";"APOIO INSTITUCIONAL PARA APRIMORAMENTO DO SUS";"";"20YQ0001";"APOIO INSTITUCIONAL PARA APRIMORAMENT - NACIONAL";"0004";"APRIMORAMENTO DA GESTAO EM INSUMOS ESTRATEGICOS E CIENCIA E TECNOLOGIA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"14";"Di·rias - Civil";"25000.004283/2019-16";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"15000,00";"15000,00";"1,0000"
"308600028";"200114000012021NE000012";"2021NE000012";"08/01/2021";"NE";"Nota de Empenho";"Ordin·rio";"N„o se aplica";"30000";"MinistÈrio da JustiÁa e SeguranÁa P˙blica";"30802";"Departamento de PolÌcia Rodovi·ria Federal";"200114";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-BA";"00001";"TESOURO NACIONAL";"***.657.035-**";"LECI CARDOSO DA CONCEICAO";"CRIACAO DE EMPENHO PARA PAGAMENTO DE AUXILIO FUNERAL REFERENTE AO EX-SERVIDOR ALIOMAR BITTENCOURT NASCIMENTO MATRICULA SIAPE NÅ 163553, TENDO COMO REQUERENTE SUA COMPANHEIRA LECI CARDOSO DA CONCEICAO, INSCRITA NO CPF SOB O N∫ 158.657.035-87 PROCESSO 08655.000567/2021-26. DECISAO ADMINISTRATIVA NÅ 5 SEI 29874559 07/01/2021.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"00";"RECURSOS ORDINARIOS";"30107";"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL";"06";"SeguranÁa p˙blica";"301";"AtenÁ„o b·sica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de ContingÍncia";"08";"Outros BenefÌcios Assistenciais do servidor e";"08655.000567/2021-26";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"16552,34";"16552,34";"1,0000"
"305900011";"115406204152021NE000009";"2021NE000009";"08/01/2021";"NE";"Nota de Empenho";"Estimativo";"N„o se aplica";"41000";"MinistÈrio das ComunicaÁıes";"20415";"Empresa Brasil de ComunicaÁ„o";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"20415";"EMPRESA BRASIL DE COMUNICACAO";"170010";"SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB";"DESPACHO - COORDENACAO DE EXECUCAO FINANCEIRA                      ?  IOF - IMPOSTO SOBRE OPERACOES FINANCEIRAS                                     ?";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inv·lido";"50";"RECURSOS N√O-FINANCEIROS DIRETAM. ARRECADADOS";"41261";"EMPRESA BRASIL DE COMUNICACOES S.A - EBC";"24";"ComunicaÁıes";"722";"TelecomunicaÁıes";"4001";"COMUNICACAO PUBLICA E DIVULGACAO DE ATOS E MATERIAS DO GOVERNO FEDERAL";"20B5";"FORTALECIMENTO DO SISTEMA PUBLICO DE RADIODIFUSAO E COMUNICACAO";"";"20B50001";"FORTALECIMENTO DO SISTEMA PUBLICO DE  - NACIONAL";"2000";"DESPESAS ADMINISTRATIVAS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"47";"ObrigaÁıes Tribut·rias e Contributivas";"0030/2021";"N„o se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"15000,00";"15000,00";"1,0000"
